,Date,Symbol,rf_pb_25N_30d,Cumulative_Return_7d,Cumulative_Return_15d,Cumulative_Return_30d,model,number_entries,first_entry,last_entry,Xv_pb_10N_30d,rf_pb_10N_30d,lr_pb_10N_30d,rf_pb_10N_15d,rf_pb_15N_30d,rf_pb_15N_15d,Xv_pb_15N_30d,rf_pb_20P_30d,rf_pb_10P_15d,lr_pb_15N_30d,rf_pb_20N_30d,Xv_pb_20N_30d,lr_pb_10P_30d,lr_pb_10N_15d,Xv_pb_15P_30d,rf_pb_10P_30d,rf_pb_15P_30d,Xv_pb_10P_30d,Xv_pb_10N_15d,score_P_30d,score_P_15d,score_P_7d,score_N_30d,score_N_15d,score_N_7d
44213,2024-06-30,MOBILE-USD,,-0.5335335350606927,-0.8286718527100034,-0.9945052984770177,Xv_pb_20N_30d,82,2024-01-03,2024-06-30,,,,,,,,,,,,0.84193707,,,,,,,,,,,,,
44203,2024-06-20,MOBILE-USD,,-0.7222757182914292,-0.39914780390803895,0.7719723254029698,lr_pb_10P_30d,35,2024-01-10,2024-06-20,,,,,,,,,,,,,0.7197951323714357,,,,,,,,,,,,
44213,2024-06-30,MOBILE-USD,,-0.9996866972225792,-0.9999994413960412,-0.9999999999947508,lr_pb_10N_15d,109,2024-01-01,2024-06-30,,,,,,,,,,,,,,0.8534104332831408,,,,,,,,,,,
44200,2024-06-17,MOBILE-USD,,-0.8559011818924067,-0.9455255156715404,-0.999694004303983,Xv_pb_10N_15d,13,2024-03-15,2024-06-17,,,,,,,,,,,,,,,,,,,0.7693164,,,,,,
44212,2024-06-29,MOBILE-USD,,-0.4150268892594463,0.5635821028942654,1.5275986568805142,score_N_30d,7,2024-01-24,2024-06-29,,,,,,,,,,,,,,,,,,,,,,,0.7024719278612975,,
44108,2024-03-17,MOBILE-USD,,-0.12802564555659557,-0.3714743204899066,-0.5711142271117329,score_N_15d,1,2024-03-17,2024-03-17,,,,,,,,,,,,,,,,,,,,,,,,0.7001171522096278,
44275,2024-06-30,MOG-USD,,3.0,511.0,8388607.0,Xv_pb_10N_30d,62,2024-03-19,2024-06-30,0.96821576,,,,,,,,,,,,,,,,,,,,,,,,
44275,2024-06-30,MOG-USD,,-0.9375,0.0,1.0,lr_pb_10N_30d,10,2024-03-24,2024-06-30,,,0.9905579241106132,,,,,,,,,,,,,,,,,,,,,,
44275,2024-06-30,MOG-USD,,3.0,255.0,131071.0,Xv_pb_15N_30d,48,2024-03-19,2024-06-30,,,,,,,0.8320307,,,,,,,,,,,,,,,,,,
44275,2024-06-30,MOG-USD,,-0.9375,0.0,3.0,lr_pb_15N_30d,11,2024-03-24,2024-06-30,,,,,,,,,,0.9818085140343,,,,,,,,,,,,,,,
44244,2024-05-30,MOG-USD,,0.0,0.0,15.0,Xv_pb_20N_30d,8,2024-04-18,2024-05-30,,,,,,,,,,,,0.85326,,,,,,,,,,,,,
44270,2024-06-25,MOG-USD,,63.0,255.0,524287.0,lr_pb_10P_30d,35,2024-04-20,2024-06-25,,,,,,,,,,,,,0.9012241493015364,,,,,,,,,,,,
44275,2024-06-30,MOG-USD,,-0.9375,0.0,0.0,lr_pb_10N_15d,9,2024-03-24,2024-06-30,,,,,,,,,,,,,,0.9542419901216072,,,,,,,,,,,
44214,2024-03-19,MOG-USD,,0.0,0.0,0.0,Xv_pb_10N_15d,1,2024-03-19,2024-03-19,,,,,,,,,,,,,,,,,,,0.73843646,,,,,,
44275,2024-06-30,MOG-USD,,-0.9375,0.0,0.0,score_N_30d,5,2024-06-26,2024-06-30,,,,,,,,,,,,,,,,,,,,,,,0.7059536113519281,,
44383,2024-06-29,MONI-USD,,-0.9984049398290008,-0.9999968348543763,-0.9999999977745838,Xv_pb_10N_30d,97,2024-01-02,2024-06-29,0.98230076,,,,,,,,,,,,,,,,,,,,,,,,
44383,2024-06-29,MONI-USD,,-0.996734551191167,-0.9999630588722697,-0.9999999994266137,lr_pb_10N_30d,74,2024-01-03,2024-06-29,,,0.9913041227068085,,,,,,,,,,,,,,,,,,,,,,
44383,2024-06-29,MONI-USD,,-0.975158617217041,-0.997350262245891,-0.9999627822123622,Xv_pb_15N_30d,70,2024-01-17,2024-06-29,,,,,,,0.84527755,,,,,,,,,,,,,,,,,,
44383,2024-06-29,MONI-USD,,-0.991336574393401,-0.9999209472372136,-0.9999999982618509,lr_pb_15N_30d,65,2024-02-19,2024-06-29,,,,,,,,,,0.9778594460020068,,,,,,,,,,,,,,,
44383,2024-06-29,MONI-USD,,-0.9953759515045213,-0.9999387379030472,-0.9999985630009,Xv_pb_20N_30d,75,2024-01-02,2024-06-29,,,,,,,,,,,,0.88416654,,,,,,,,,,,,,
44342,2024-05-03,MONI-USD,,-0.6804472773438494,-0.9002402323441435,2.089320076462989,lr_pb_10P_30d,26,2024-01-17,2024-05-03,,,,,,,,,,,,,0.7603670006654959,,,,,,,,,,,,
44383,2024-06-29,MONI-USD,,-0.995382591115918,-0.999988354156012,-0.9999999995974411,lr_pb_10N_15d,62,2024-01-03,2024-06-29,,,,,,,,,,,,,,0.9369787378159798,,,,,,,,,,,
44383,2024-06-29,MONI-USD,,-0.32201144199171416,-0.9371623587984341,-0.969628352695016,Xv_pb_10N_15d,12,2024-03-15,2024-06-29,,,,,,,,,,,,,,,,,,,0.7606221,,,,,,
44380,2024-06-19,MONI-USD,,-0.7686178307474811,-0.9785070336746329,-0.9983034537330083,score_N_30d,18,2024-03-18,2024-06-19,,,,,,,,,,,,,,,,,,,,,,,0.7029335293167054,,
44565,2024-06-30,MOVR-USD,,-0.9962168533749552,-0.999998312184873,-0.9999999988873156,Xv_pb_10N_30d,156,2024-01-01,2024-06-30,0.982771,,,,,,,,,,,,,,,,,,,,,,,,
44565,2024-06-30,MOVR-USD,,-0.9823499396208294,-0.9999877667097412,-0.999999999991853,lr_pb_10N_30d,130,2024-01-01,2024-06-30,,,0.9743647856492156,,,,,,,,,,,,,,,,,,,,,,
44565,2024-06-30,MOVR-USD,,-0.9964268618030115,-0.9999964349082944,-0.9999999987774272,Xv_pb_15N_30d,135,2024-01-01,2024-06-30,,,,,,,0.8800454,,,,,,,,,,,,,,,,,,
44565,2024-06-30,MOVR-USD,,-0.9852813997405672,-0.999982305441819,-0.9999999999953606,lr_pb_15N_30d,119,2024-01-01,2024-06-30,,,,,,,,,,0.9447314432169585,,,,,,,,,,,,,,,
44565,2024-06-30,MOVR-USD,,-0.9893410231856401,-0.9995402000091193,-0.9999396098826865,Xv_pb_20N_30d,92,2024-01-05,2024-06-30,,,,,,,,,,,,0.87359023,,,,,,,,,,,,,
44550,2024-06-15,MOVR-USD,,-0.7491560146015988,-0.8760935098866638,-0.7077290937364991,lr_pb_10P_30d,15,2024-04-02,2024-06-15,,,,,,,,,,,,,0.8082315125959716,,,,,,,,,,,,
44565,2024-06-30,MOVR-USD,,-0.9891918508425133,-0.9999815042210422,-0.9999999999966552,lr_pb_10N_15d,116,2024-01-01,2024-06-30,,,,,,,,,,,,,,0.8588580535823365,,,,,,,,,,,
44565,2024-06-30,MOVR-USD,,-0.33757714755256774,-0.9807451243108245,-0.9999085332929815,Xv_pb_10N_15d,25,2024-02-23,2024-06-30,,,,,,,,,,,,,,,,,,,0.73697656,,,,,,
44565,2024-06-30,MOVR-USD,,-0.9032089305382491,-0.9970512922765248,-0.9999850399668078,score_N_30d,75,2024-01-01,2024-06-30,,,,,,,,,,,,,,,,,,,,,,,0.7657050274932586,,
44564,2024-06-29,MOVR-USD,,-0.5485234767293098,-0.9725243024920385,-0.9998654291416771,score_N_15d,20,2024-02-25,2024-06-29,,,,,,,,,,,,,,,,,,,,,,,,0.7027084078228865,
44746,2024-06-29,MPLX-USD,,0.6944265221738937,-0.682470844756115,-0.9981671036945892,Xv_pb_10N_30d,153,2024-01-01,2024-06-29,0.9564041,,,,,,,,,,,,,,,,,,,,,,,,
44746,2024-06-29,MPLX-USD,,12.724679753436137,189.78040238949913,5.728993571014965,lr_pb_10N_30d,119,2024-01-01,2024-06-29,,,0.8774257815192995,,,,,,,,,,,,,,,,,,,,,,
44746,2024-06-29,MPLX-USD,,28.77948519019294,1.3487307682942564,-0.9561968197041852,Xv_pb_15N_30d,101,2024-01-14,2024-06-29,,,,,,,0.7982222,,,,,,,,,,,,,,,,,,
44746,2024-06-29,MPLX-USD,,3.846118929070606,55.236230284741474,4.793646744762004,lr_pb_15N_30d,98,2024-01-01,2024-06-29,,,,,,,,,,0.7779307182485926,,,,,,,,,,,,,,,
44741,2024-06-24,MPLX-USD,,0.6993129967848417,-0.5294640437398483,-0.9809887285435497,Xv_pb_20N_30d,55,2024-01-01,2024-06-24,,,,,,,,,,,,0.8824209,,,,,,,,,,,,,
44740,2024-06-23,MPLX-USD,,-0.9518004790307238,-0.9856089511693992,0.4640606038878181,lr_pb_10P_30d,33,2024-02-07,2024-06-23,,,,,,,,,,,,,0.7872209384374529,,,,,,,,,,,,
44746,2024-06-29,MPLX-USD,,4.995675396564192,31.65275819703283,3.811332186121125,lr_pb_10N_15d,110,2024-01-01,2024-06-29,,,,,,,,,,,,,,0.7214680015437487,,,,,,,,,,,
44645,2024-03-20,MPLX-USD,,3.1439195204428776,12.247535247402435,1.8780553375751734,Xv_pb_10N_15d,6,2024-03-15,2024-03-20,,,,,,,,,,,,,,,,,,,0.7723997,,,,,,
44746,2024-06-29,MPLX-USD,,-0.9573636238723365,-0.9974556987857056,-0.9993296047653016,score_N_30d,64,2024-01-01,2024-06-29,,,,,,,,,,,,,,,,,,,,,,,0.7218195618417886,,
44927,2024-06-29,MTL-USD,,-0.9685416630682153,-0.9990179898915794,-0.9999434233331421,Xv_pb_10N_30d,151,2024-01-01,2024-06-29,0.9665936,,,,,,,,,,,,,,,,,,,,,,,,
44927,2024-06-29,MTL-USD,,-0.7796953575233168,-0.9944045838649846,-0.9999994397311072,lr_pb_10N_30d,109,2024-01-01,2024-06-29,,,0.9647405329918024,,,,,,,,,,,,,,,,,,,,,,
44927,2024-06-29,MTL-USD,,-0.9753887237274736,-0.9998689440530882,-0.9999680703952363,Xv_pb_15N_30d,105,2024-01-02,2024-06-29,,,,,,,0.83845615,,,,,,,,,,,,,,,,,,
44927,2024-06-29,MTL-USD,,-0.8552641217645686,-0.9916637594637661,-0.9999996196145677,lr_pb_15N_30d,101,2024-01-01,2024-06-29,,,,,,,,,,0.9163862963966368,,,,,,,,,,,,,,,
44927,2024-06-29,MTL-USD,,-0.9446576045525935,-0.9595753788848463,-0.9288976703258149,Xv_pb_20N_30d,108,2024-01-01,2024-06-29,,,,,,,,,,,,0.8849005,,,,,,,,,,,,,
44794,2024-02-17,MTL-USD,,-0.15999594610660506,2.1985281043874116,219.91713837584362,lr_pb_10P_30d,23,2024-01-13,2024-02-17,,,,,,,,,,,,,0.700941681252688,,,,,,,,,,,,
44927,2024-06-29,MTL-USD,,-0.956163198070531,-0.9949252100055614,-0.9999995947774112,lr_pb_10N_15d,102,2024-01-01,2024-06-29,,,,,,,,,,,,,,0.8299223905090584,,,,,,,,,,,
44927,2024-06-29,MTL-USD,,-0.3788376106795355,-0.8515195959095545,-0.9805235667028215,Xv_pb_10N_15d,29,2024-02-23,2024-06-29,,,,,,,,,,,,,,,,,,,0.77570707,,,,,,
44927,2024-06-29,MTL-USD,,-0.7927568787063438,-0.8344227183563386,-0.9813403607100368,score_N_30d,19,2024-01-01,2024-06-29,,,,,,,,,,,,,,,,,,,,,,,0.7367429122936694,,
45049,2024-06-15,MTRG-USD,,-0.9938086888606648,-0.9998694176290447,-0.9999999874366837,Xv_pb_10N_30d,96,2024-01-01,2024-06-15,0.95662147,,,,,,,,,,,,,,,,,,,,,,,,
45049,2024-06-15,MTRG-USD,,-0.9973277190247093,-0.9999867983880439,-0.9999999999620881,lr_pb_10N_30d,98,2024-01-01,2024-06-15,,,0.9810168296681956,,,,,,,,,,,,,,,,,,,,,,
45049,2024-06-15,MTRG-USD,,-0.9507914261341681,-0.9981375279459033,-0.9999969968152871,Xv_pb_15N_30d,76,2024-01-01,2024-06-15,,,,,,,0.9306554,,,,,,,,,,,,,,,,,,
45049,2024-06-15,MTRG-USD,,-0.9950847377433146,-0.9999704203372866,-0.9999999998342747,lr_pb_15N_30d,86,2024-01-01,2024-06-15,,,,,,,,,,0.9654425111573852,,,,,,,,,,,,,,,
45049,2024-06-15,MTRG-USD,,-0.9432603444212619,-0.9982978441003577,-0.999982452098671,Xv_pb_20N_30d,45,2024-01-20,2024-06-15,,,,,,,,,,,,0.8354214,,,,,,,,,,,,,
44961,2024-02-04,MTRG-USD,,0.1986894061006852,0.08844895048953116,-0.15444704958703803,lr_pb_10P_30d,3,2024-01-12,2024-02-04,,,,,,,,,,,,,0.7715208068403461,,,,,,,,,,,,
45049,2024-06-15,MTRG-USD,,-0.993114303375105,-0.9999684977092284,-0.9999999996610041,lr_pb_10N_15d,76,2024-01-01,2024-06-15,,,,,,,,,,,,,,0.9451811083706916,,,,,,,,,,,
45049,2024-06-15,MTRG-USD,,-0.7535689440192083,-0.9895409528351079,-0.9999594603226992,Xv_pb_10N_15d,35,2024-03-04,2024-06-15,,,,,,,,,,,,,,,,,,,0.8343253,,,,,,
45049,2024-06-15,MTRG-USD,,-0.9628345459989031,-0.9900642754004615,-0.9998948267185569,score_N_30d,46,2024-01-20,2024-06-15,,,,,,,,,,,,,,,,,,,,,,,0.7471884930877316,,
45049,2024-06-15,MTRG-USD,,-0.4234897231328151,-0.6149320718719746,-0.8332688514986734,score_N_15d,4,2024-03-15,2024-06-15,,,,,,,,,,,,,,,,,,,,,,,,0.7163964920575511,
45146,2024-05-23,MTV-USD,,-0.9945524507386418,-0.9999431346318044,-0.9999914875078744,Xv_pb_10N_30d,75,2024-01-01,2024-05-23,0.9685564,,,,,,,,,,,,,,,,,,,,,,,,
45146,2024-05-23,MTV-USD,,-0.9204419255758918,-0.9986967150053869,-0.9999998652393994,lr_pb_10N_30d,64,2024-01-01,2024-05-23,,,0.7221399911357094,,,,,,,,,,,,,,,,,,,,,,
45146,2024-05-23,MTV-USD,,-0.934585891890629,-0.992945821900586,-0.9515951589761896,Xv_pb_15N_30d,38,2024-01-14,2024-05-23,,,,,,,0.8841061,,,,,,,,,,,,,,,,,,
45145,2024-05-09,MTV-USD,,-0.8753498749344522,-0.9976629970799954,-0.9999996784757677,lr_pb_15N_30d,61,2024-01-01,2024-05-09,,,,,,,,,,0.7602254953518035,,,,,,,,,,,,,,,
45146,2024-05-23,MTV-USD,,-0.7831192007324305,-0.8464530703161562,-0.9584676784192594,Xv_pb_20N_30d,34,2024-01-01,2024-05-23,,,,,,,,,,,,0.88183224,,,,,,,,,,,,,
45090,2024-02-13,MTV-USD,,-0.3300966001166047,0.18507275312173133,28.028710793526333,lr_pb_10P_30d,15,2024-01-26,2024-02-13,,,,,,,,,,,,,0.7069620227482656,,,,,,,,,,,,
45146,2024-05-23,MTV-USD,,-0.9309452803283724,-0.9990258175252436,-0.9999998543433836,lr_pb_10N_15d,61,2024-01-01,2024-05-23,,,,,,,,,,,,,,0.7196099065900238,,,,,,,,,,,
45124,2024-03-19,MTV-USD,,-0.5514051875262533,-0.7985629529481479,-0.9788602526634199,Xv_pb_10N_15d,5,2024-03-15,2024-03-19,,,,,,,,,,,,,,,,,,,0.73843646,,,,,,
45128,2024-03-23,MTV-USD,,-0.5939142618602855,-0.7407343774566096,-0.9228405448991553,score_N_30d,4,2024-03-19,2024-03-23,,,,,,,,,,,,,,,,,,,,,,,0.7092982909107528,,
45177,2024-06-29,MUBI-USD,,-0.9969708829964902,-0.9999930910812715,-0.9999998791985238,Xv_pb_10N_30d,31,2024-05-30,2024-06-29,0.98230076,,,,,,,,,,,,,,,,,,,,,,,,
45177,2024-06-29,MUBI-USD,,-0.9969708829964902,-0.9999930910812715,-0.9999998791985238,lr_pb_10N_30d,31,2024-05-30,2024-06-29,,,0.9813746341357796,,,,,,,,,,,,,,,,,,,,,,
45177,2024-06-29,MUBI-USD,,-0.9969708829964902,-0.9999930910812715,-0.9999998791985238,Xv_pb_15N_30d,31,2024-05-30,2024-06-29,,,,,,,0.84527755,,,,,,,,,,,,,,,,,,
45177,2024-06-29,MUBI-USD,,-0.9966959014345328,-0.9999919221035555,-0.9999998372781814,lr_pb_15N_30d,30,2024-05-30,2024-06-29,,,,,,,,,,0.9577490752245426,,,,,,,,,,,,,,,
45177,2024-06-29,MUBI-USD,,-0.9969708829964902,-0.9999930910812715,-0.9999998791985238,Xv_pb_20N_30d,31,2024-05-30,2024-06-29,,,,,,,,,,,,0.88416654,,,,,,,,,,,,,
45177,2024-06-29,MUBI-USD,,-0.9968712714951278,-0.9999903623784763,-0.9999998220092997,lr_pb_10N_15d,29,2024-05-30,2024-06-29,,,,,,,,,,,,,,0.8710678684369083,,,,,,,,,,,
45168,2024-06-20,MUBI-USD,,-0.11338044972489913,-0.7410610015568738,-0.778960885007252,Xv_pb_10N_15d,7,2024-06-14,2024-06-20,,,,,,,,,,,,,,,,,,,0.7606221,,,,,,
45149,2024-06-01,MUBI-USD,,0.02531250995351031,-0.3881000069104137,-0.47664997301958434,score_N_30d,1,2024-06-01,2024-06-01,,,,,,,,,,,,,,,,,,,,,,,0.7050331129664078,,
