,Symbol,Date,Close,lr_pb_10N_15d,lr_pb_10N_30d,lr_pb_10N_7d,lr_pb_10P_15d,lr_pb_10P_30d,lr_pb_10P_7d,lr_pb_15N_15d,lr_pb_15N_30d,lr_pb_15N_7d,lr_pb_15P_15d,lr_pb_15P_30d,lr_pb_15P_7d,lr_pb_20N_15d,lr_pb_20N_30d,lr_pb_20N_7d,lr_pb_20P_15d,lr_pb_20P_30d,lr_pb_20P_7d,lr_pb_25N_15d,lr_pb_25N_30d,lr_pb_25N_7d,lr_pb_25P_15d,lr_pb_25P_30d,lr_pb_25P_7d,rf_pb_10N_15d,rf_pb_10N_30d,rf_pb_10N_7d,rf_pb_10P_15d,rf_pb_10P_30d,rf_pb_10P_7d,rf_pb_15N_15d,rf_pb_15N_30d,rf_pb_15N_7d,rf_pb_15P_15d,rf_pb_15P_30d,rf_pb_15P_7d,rf_pb_20N_15d,rf_pb_20N_30d,rf_pb_20N_7d,rf_pb_20P_15d,rf_pb_20P_30d,rf_pb_20P_7d,rf_pb_25N_15d,rf_pb_25N_30d,rf_pb_25N_7d,rf_pb_25P_15d,rf_pb_25P_30d,rf_pb_25P_7d,Xv_pb_10N_15d,Xv_pb_10N_30d,Xv_pb_10N_7d,Xv_pb_10P_15d,Xv_pb_10P_30d,Xv_pb_10P_7d,Xv_pb_15N_15d,Xv_pb_15N_30d,Xv_pb_15N_7d,Xv_pb_15P_15d,Xv_pb_15P_30d,Xv_pb_15P_7d,Xv_pb_20N_15d,Xv_pb_20N_30d,Xv_pb_20N_7d,Xv_pb_20P_15d,Xv_pb_20P_30d,Xv_pb_20P_7d,Xv_pb_25N_15d,Xv_pb_25N_30d,Xv_pb_25N_7d,Xv_pb_25P_15d,Xv_pb_25P_30d,Xv_pb_25P_7d,score_P_30d,score_P_15d,score_P_7d,score_N_30d,score_N_15d,score_N_7d
763,ETH-USD,2024-06-27,3373.635986328125,0.346092800857823,0.33022960322128714,0.29406584419499077,0.5922159660250935,0.5291363832775879,0.5543593224229166,0.34967596667539674,0.26578290997690696,0.3954246206805867,0.33931714100440474,0.5791374331517851,0.42324521807611437,0.14029155375003108,0.33340486218122956,0.35569977562660215,0.4752058618328536,0.46148778864866646,0.24944958751509297,0.2602586738424937,0.477027980795689,0.2872627008417949,0.40017456700251064,0.4118725455244949,0.24195131203275708,0.27,0.27,0.34,0.58,0.68,0.59,0.2,0.16,0.43,0.71,0.69,0.64,0.28,0.22,0.46,0.77,0.59,0.72,0.32,0.45,0.4,0.74,0.69,0.68,0.06670397,0.060568154,0.19987269,0.9180783,0.46689716,0.99629647,0.3474338,0.005911021,0.86445206,0.9536771,0.92729926,0.9401208,0.27352652,0.25309667,0.22721724,0.94469756,0.86593217,0.9954091,0.5100069,0.52472556,0.6483458,0.9674405,0.6949022,0.92069465,0.6622449328131286,0.7443207353618244,0.7113272499387296,0.23286277581920017,0.26289799703457906,0.3887157671751457
1164,SOL-USD,2024-06-28,140.01014709472656,0.34980402014047285,0.2709861468742983,0.5833423889345656,0.8097120770588935,0.9005639017996286,0.660070872644318,0.5707363126352568,0.1612251877905613,0.42764112583719727,0.5541191505954772,0.9137638460773879,0.37383246734950015,0.24217180285986656,0.1900925092430034,0.4636676860629862,0.5672293121981331,0.8794147684135379,0.3811409598245327,0.15921722109335323,0.3201260722005658,0.8691923282529948,0.6468249539754501,0.883818125284203,0.1902393095832988,0.39,0.26,0.35,0.56,0.69,0.56,0.35,0.18,0.5,0.71,0.68,0.62,0.43,0.32,0.58,0.76,0.56,0.72,0.56,0.63,0.68,0.71,0.66,0.66,0.187775,0.072575465,0.2635631,0.8376247,0.4836131,0.9961966,0.6638751,0.019434309,0.8965695,0.9617388,0.9432401,0.88277775,0.5776044,0.8166569,0.6645217,0.9481974,0.80451727,0.9964593,0.9072475,0.8311066,0.88996035,0.9526673,0.58279014,0.8059042,0.7158836154267044,0.765667027814988,0.7027793063208939,0.31636454294215394,0.4389424747438076,0.5046712616501656
364,BTC-USD,2024-06-28,60887.37890625,0.5091750324932773,0.5127057601976955,0.1664801361632741,0.06707759896745841,0.4463696142619886,0.23567193350163035,0.22570161510303854,0.7604919939808669,0.5271104566143274,0.1010287201557326,0.30043841166826823,0.08246070631493475,0.6712411959520548,0.8242013077169164,0.15385503812023132,0.10706642251365434,0.31109195473212053,0.03277967687001336,0.38564395490891024,0.8092383773552267,0.05121707302845652,0.05836338093174255,0.3301979557506361,0.025311669951332837,0.43,0.23,0.43,0.64,0.73,0.63,0.37,0.17,0.55,0.72,0.78,0.68,0.41,0.27,0.54,0.75,0.62,0.75,0.57,0.54,0.7,0.75,0.85,0.67,0.21158211,0.2137073,0.43586975,0.34519956,0.433144,0.986038,0.7859665,0.005645671,0.9207518,0.93036765,0.9407147,0.69157076,0.39507163,0.9131272,0.4575551,0.92108333,0.70977944,0.9876221,0.81069905,0.850294,0.97853607,0.89442736,0.8128218,0.7407021,0.6618800618118253,0.6029775865609905,0.6267651039372922,0.3960573979794967,0.45807025945980834,0.49305433771344376
764,ETH-USD,2024-06-28,3372.9677734375,0.34584566935400035,0.33257300280479124,0.290574877712769,0.5888582408359461,0.5057336435456795,0.5502735078503928,0.3552265334733253,0.2680767213659228,0.40687213700108943,0.32439660203105364,0.5648465881204533,0.4061836046696716,0.14870332320472862,0.3413634026497732,0.3740524602910352,0.4595028531295828,0.45376592224409806,0.23810756087050858,0.27405530240494186,0.4925782153947223,0.30068800339447593,0.37205814669008525,0.4062635044832464,0.24004837910032228,0.27,0.27,0.34,0.58,0.68,0.59,0.2,0.16,0.43,0.71,0.69,0.64,0.28,0.22,0.46,0.77,0.59,0.72,0.32,0.45,0.4,0.74,0.69,0.68,0.06670397,0.060568154,0.19987269,0.9180783,0.46689716,0.99629647,0.3474338,0.005911021,0.86445206,0.9536771,0.92729926,0.9401208,0.27352652,0.25309667,0.22721724,0.94469756,0.86593217,0.9954091,0.5100069,0.52472556,0.6483458,0.9674405,0.6949022,0.92069465,0.6596784890358783,0.7417070134034018,0.7094262477139068,0.23370786480441252,0.26373499895691016,0.3897875434108806
365,BTC-USD,2024-06-29,62678.29296875,0.5477137461089369,0.5249508496081944,0.16792371746559487,0.0539074043206714,0.401991985864749,0.26114822768577495,0.23780490600236817,0.7674501093461312,0.39565984027568607,0.07189960993112368,0.25198586352193747,0.07657234137689402,0.6005811779415171,0.8337870150018324,0.1344376369645977,0.12440619162278502,0.29873256622319616,0.026395309884324515,0.3307977952800867,0.8671629847347477,0.04672953946451677,0.055511905366141506,0.34960811030841304,0.013419706541190832,0.41,0.23,0.42,0.61,0.73,0.63,0.39,0.17,0.53,0.69,0.78,0.68,0.41,0.29,0.54,0.71,0.61,0.77,0.56,0.58,0.7,0.73,0.83,0.7,0.21158211,0.2137073,0.58284795,0.34519956,0.433144,0.99344736,0.7756856,0.0065644635,0.91340756,0.93075496,0.90503603,0.9417147,0.37980655,0.9146322,0.55217475,0.92108333,0.70977944,0.9884891,0.8018205,0.8745953,0.97853607,0.89442736,0.8128218,0.7797992,0.6505720552428023,0.5884985676446097,0.6585006513580332,0.4058040720161948,0.45373611090220783,0.5124382764695381
1165,SOL-USD,2024-06-29,146.49249267578125,0.3962592460007229,0.2605819754606416,0.5929132372754969,0.8928255521635755,0.8067129075170716,0.6845243167911889,0.636819010813668,0.15623366416618703,0.4735332441518907,0.7126015678495388,0.8613530842744456,0.45581439180593747,0.26917853701901273,0.1621513432927263,0.514734368080852,0.6299546478785788,0.868080125008911,0.553570747293377,0.20359317652567688,0.27886235335720144,0.8824988727409715,0.6534299297105846,0.8930729859064748,0.3688853996444297,0.4,0.26,0.35,0.59,0.69,0.56,0.35,0.17,0.51,0.75,0.68,0.61,0.41,0.31,0.58,0.78,0.56,0.71,0.57,0.61,0.67,0.7,0.68,0.67,0.187775,0.072575465,0.22057337,0.8376247,0.4836131,0.99593073,0.6771476,0.016744561,0.9051937,0.9626995,0.95654196,0.85215443,0.59321535,0.8166569,0.6645217,0.9481974,0.80451727,0.9964593,0.9119217,0.8311066,0.88996035,0.9526673,0.58279014,0.8059042,0.711134610774923,0.7916355422123266,0.7179383097734988,0.3096053709346389,0.4507386507207616,0.5038786290066918
765,ETH-USD,2024-06-29,3432.88916015625,0.602255743295255,0.6484253437093467,0.5141032678827256,0.43830972616200414,0.38985931537951,0.3083792968046587,0.5370793129041345,0.44031121401116785,0.5900057635977526,0.1841592845567925,0.4331599884688021,0.3452021112506103,0.2624389446749476,0.3076370582594622,0.4686736123513488,0.3898680936096987,0.1818771591494795,0.12737864960153236,0.42099015305242377,0.5300820209725129,0.34531856221930635,0.19236390123997335,0.32272415682178157,0.22398709522461685,0.27,0.27,0.35,0.58,0.68,0.59,0.21,0.16,0.43,0.71,0.69,0.64,0.28,0.22,0.46,0.77,0.59,0.72,0.32,0.45,0.4,0.74,0.69,0.68,0.06670397,0.060568154,0.19987269,0.9180783,0.46689716,0.99629647,0.3474338,0.005911021,0.86445206,0.9536771,0.92729926,0.9401208,0.27352652,0.25309667,0.22721724,0.94469756,0.86593217,0.9954091,0.5100069,0.52472556,0.6483458,0.9674405,0.6949022,0.92069465,0.6318568022687856,0.7161339691202264,0.6793198313781048,0.25867280523850084,0.29940183575355944,0.43193733980282656
1166,SOL-USD,2024-06-30,146.59506225585938,0.5677005637447893,0.510861019102517,0.6946726548885214,0.8621354780853449,0.8607697609803165,0.5095900477393103,0.7405290135893339,0.2520877710307494,0.5969836916884483,0.624608296122339,0.9027607427107044,0.4546290000401752,0.3851279642230872,0.12537224506055977,0.5168699009101787,0.6308752958764393,0.7071019500900002,0.4013664636638057,0.278551735359599,0.2784545310031089,0.8831224140289266,0.5395364348197195,0.8926978538478694,0.36670006186414206,0.4,0.26,0.35,0.59,0.69,0.56,0.35,0.17,0.51,0.75,0.68,0.61,0.41,0.31,0.58,0.78,0.56,0.71,0.57,0.61,0.67,0.7,0.68,0.67,0.187775,0.072575465,0.22057337,0.8376247,0.4836131,0.99593073,0.6771476,0.016744561,0.9051937,0.9626995,0.95654196,0.85215443,0.59321535,0.8166569,0.6645217,0.9481974,0.80451727,0.9964593,0.9119217,0.8311066,0.88996035,0.9526673,0.58279014,0.8059042,0.7092351492302394,0.7813651617957527,0.6960613680243498,0.32662790640206635,0.4735999343118331,0.52351679114288
366,BTC-USD,2024-06-30,62851.98046875,0.5477137461089369,0.5249508496081946,0.1679237174655949,0.053907404320671384,0.40199198586474894,0.26114822768577484,0.23780490600236828,0.7674501093461312,0.39565984027568607,0.07189960993112365,0.25198586352193747,0.07657234137689402,0.6005811779415171,0.8337870150018324,0.1344376369645977,0.12440619162278499,0.29873256622319605,0.026395309884324515,0.33079779528008674,0.8671629847347477,0.04672953946451673,0.055511905366141506,0.3496081103084128,0.013419706541190832,0.41,0.23,0.42,0.61,0.73,0.63,0.39,0.17,0.53,0.69,0.78,0.68,0.41,0.29,0.54,0.71,0.61,0.77,0.56,0.58,0.7,0.73,0.83,0.7,0.21158211,0.2137073,0.58284795,0.34519956,0.433144,0.99344736,0.7756856,0.0065644635,0.91340756,0.93075496,0.90503603,0.9417147,0.37980655,0.9146322,0.55217475,0.92108333,0.70977944,0.9884891,0.8018205,0.8745953,0.97853607,0.89442736,0.8128218,0.7797992,0.6505720552428023,0.5884985676446097,0.6585006513580332,0.4058040720161948,0.45373611090220783,0.5124382764695381
766,ETH-USD,2024-06-30,3440.341552734375,0.5445692071991276,0.6467686855386008,0.42910035710265193,0.4682613687482067,0.39156221657365414,0.3235491159217873,0.5014446308588894,0.42513219304739247,0.5575268424395445,0.2014686692791145,0.46480180651921393,0.3601453265030416,0.25359003983331285,0.30028829676741,0.4301537125359291,0.4040853491709754,0.18852781007332475,0.13136961560166427,0.4093751804896257,0.5277901418907871,0.3371502018936894,0.2106870844163783,0.3528066773943533,0.23647264964912934,0.27,0.27,0.35,0.58,0.68,0.59,0.21,0.16,0.43,0.71,0.69,0.64,0.28,0.22,0.46,0.77,0.59,0.72,0.32,0.45,0.4,0.74,0.69,0.69,0.06670397,0.060568154,0.19987269,0.9180783,0.46689716,0.99629647,0.3474338,0.005911021,0.86445206,0.9502333,0.92729926,0.9401208,0.27352652,0.25309667,0.22721724,0.94469756,0.86593217,0.9954091,0.5100069,0.52472556,0.6483458,0.9674405,0.6949022,0.92069465,0.6348695107331299,0.7197311957379953,0.6826008628971503,0.25765823045456626,0.2929341027076365,0.4192991250526733
1167,SOL-USD,2024-07-01,153.7004852294922,0.5389097062361967,0.4994542634968904,0.6857457886784005,0.843028129460175,0.8819776207049166,0.485152806737379,0.7318561941978078,0.2824263477724711,0.5662793088826373,0.6081683833065945,0.9084567358353455,0.4290232635244863,0.39903696125756494,0.14837435575414742,0.555534503529762,0.6008433194859494,0.7225952766088217,0.2696243383444271,0.32400835236897335,0.20898129422203854,0.8366820533940437,0.543504370225893,0.906842466236582,0.3128587474739126,0.4,0.26,0.36,0.59,0.69,0.54,0.35,0.19,0.5,0.75,0.66,0.61,0.45,0.32,0.58,0.78,0.56,0.69,0.58,0.61,0.66,0.69,0.66,0.64,0.187775,0.072575465,0.23499908,0.8376247,0.46190506,0.99593073,0.68107253,0.019562857,0.9051937,0.9626995,0.95654196,0.81003386,0.56930184,0.8166569,0.72649676,0.9542291,0.84665143,0.99661887,0.9181628,0.8311066,0.88996035,0.954783,0.58279014,0.8059042,0.709595140676435,0.77808136159104,0.6745386580190202,0.33007317573241807,0.47572212245282464,0.5281875873539371
367,BTC-USD,2024-07-01,62029.015625,0.5477137461089367,0.5249508496081944,0.16792371746559487,0.0539074043206714,0.401991985864749,0.26114822768577484,0.23780490600236817,0.7674501093461312,0.39565984027568607,0.07189960993112365,0.25198586352193747,0.07657234137689402,0.6005811779415171,0.8337870150018324,0.1344376369645977,0.12440619162278502,0.29873256622319616,0.026395309884324515,0.3307977952800867,0.8671629847347477,0.04672953946451673,0.055511905366141465,0.34960811030841293,0.013419706541190832,0.41,0.23,0.42,0.61,0.73,0.63,0.39,0.17,0.53,0.69,0.78,0.68,0.41,0.29,0.54,0.71,0.61,0.77,0.56,0.58,0.7,0.73,0.83,0.7,0.21158211,0.2137073,0.58284795,0.34519956,0.433144,0.99344736,0.7756856,0.0065644635,0.91340756,0.93075496,0.90503603,0.9417147,0.37980655,0.9146322,0.55217475,0.92108333,0.70977944,0.9884891,0.8018205,0.8745953,0.97853607,0.89442736,0.8128218,0.7797992,0.6505720552428023,0.5884985676446097,0.6585006513580332,0.4058040720161948,0.45373611090220783,0.5124382764695381
767,ETH-USD,2024-07-01,3416.354736328125,0.5750614579206681,0.6721977565889927,0.5193884226460505,0.46460175693385786,0.36404372260690027,0.3043915151890842,0.5184376335553393,0.46472547788224866,0.5853447358963924,0.21363121111028183,0.432171798875623,0.3356845724278701,0.25721107313957686,0.31898911204708175,0.5094812726122715,0.4177028466192237,0.19516654477568007,0.12549063115562356,0.39782298077577727,0.498797491820239,0.34844772486845205,0.18688392499084686,0.3877043949446107,0.25640837904016084,0.28,0.27,0.35,0.58,0.68,0.61,0.21,0.16,0.43,0.71,0.69,0.65,0.28,0.22,0.46,0.78,0.59,0.72,0.32,0.45,0.4,0.74,0.69,0.69,0.06685155,0.060568154,0.19359785,0.9180783,0.46689716,0.9957624,0.3474338,0.005911021,0.86445206,0.9502333,0.92729926,0.9445481,0.27352652,0.25309667,0.22721724,0.94469756,0.86593217,0.9954091,0.5100069,0.52472556,0.6483458,0.9674405,0.6949022,0.9178514,0.6332614055344856,0.7208751884657223,0.6847235133391634,0.26062845480649355,0.2974095414017697,0.43214056554801755
368,BTC-USD,2024-07-02,60173.921875,0.6468171247707346,0.5016770410624086,0.28587109209607064,0.11685574528106683,0.42520965053626986,0.33246439829044383,0.45736196420402864,0.7472093539695017,0.5123926061715318,0.11945426528613716,0.30996174147181205,0.13743473008356596,0.7780572802698088,0.8045074450938168,0.339810590716955,0.2424034968107361,0.506911188602574,0.06492135794793892,0.526648717251057,0.6436521069154001,0.025739288948154932,0.15814315859314645,0.636760441513584,0.04754258550749314,0.42,0.21,0.37,0.66,0.73,0.64,0.32,0.11,0.51,0.73,0.77,0.68,0.38,0.28,0.57,0.75,0.63,0.74,0.54,0.54,0.7,0.76,0.86,0.65,0.37664604,0.16333586,0.47413138,0.35611656,0.433144,0.98301446,0.9376145,0.014590289,0.89874053,0.93036765,0.9407147,0.69157076,0.7123755,0.9131272,0.8461457,0.92108333,0.70977944,0.99139035,0.9236173,0.850294,0.97853607,0.89442736,0.8128218,0.6175241,0.6816129289952648,0.6220818508184024,0.6354584206768066,0.3754412482553754,0.5466043912210496,0.523140963661336
1168,SOL-USD,2024-07-02,140.73141479492188,0.47545107313921564,0.5490007573663914,0.6400845690765434,0.8567436777186693,0.881414525641967,0.5585675999226216,0.6365741496092014,0.24716998616433022,0.5206291270491148,0.5284187705527548,0.9184326647673857,0.4561043102923317,0.246250334021943,0.12965089790290385,0.48516506048977986,0.7033242782307153,0.7565100299714885,0.36090300221770455,0.1774804303905019,0.3067892608704093,0.7713847289948434,0.5477981498108877,0.905466040003591,0.19775968362305638,0.35,0.23,0.33,0.58,0.69,0.58,0.31,0.15,0.47,0.72,0.68,0.62,0.4,0.32,0.57,0.77,0.56,0.72,0.5,0.61,0.63,0.73,0.68,0.66,0.187775,0.072575465,0.2635631,0.8376247,0.4836131,0.9961966,0.6638751,0.019434309,0.8965695,0.9617388,0.9432401,0.88277775,0.5776044,0.8166569,0.6645217,0.9481974,0.80451727,0.9964593,0.9072475,0.8311066,0.88996035,0.9526673,0.58279014,0.8059042,0.7124213674155166,0.7760454654060623,0.7016492862783466,0.3241296460598774,0.43433747081413304,0.5074891115464653
768,ETH-USD,2024-07-02,3292.916748046875,0.5823993124969528,0.5718900568316677,0.5544627275736266,0.4711661841541915,0.41141466115629005,0.28810061933355285,0.589674950656388,0.45996252702133417,0.7775051777301238,0.24491702737528723,0.440240245340294,0.25714409446736713,0.43862824602526473,0.30847937942229314,0.5859400053426794,0.2750482589417915,0.21894166672295834,0.08751073391377828,0.5247386470015974,0.41972410618474937,0.5748166061657113,0.16202986885042076,0.35704580901987665,0.32919428581882715,0.32,0.25,0.32,0.6,0.66,0.58,0.24,0.17,0.47,0.76,0.69,0.64,0.33,0.22,0.48,0.78,0.6,0.71,0.45,0.48,0.49,0.73,0.71,0.67,0.12768617,0.09824378,0.21050486,0.8875983,0.46689716,0.99024993,0.39737964,0.005519496,0.8753819,0.9364957,0.95502913,0.76040894,0.28377342,0.29600832,0.16745931,0.94469756,0.86593217,0.9950606,0.88791084,0.6628824,0.8811763,0.95486814,0.6949022,0.9112766,0.6398329839630705,0.7174830891806582,0.651814943790641,0.2716667864236004,0.3679208757960595,0.4624833935380568
369,BTC-USD,2024-07-03,56977.703125,0.6417203843787881,0.4247609688815415,0.3548240807613055,0.21495439896048768,0.48368186767716986,0.5073481396789633,0.429569247251089,0.655401707462846,0.39906358899241423,0.18288776913514806,0.3525210108273246,0.34001239393433474,0.7949372733360631,0.6653716967140484,0.3892626446082999,0.4352879954063989,0.48165917132608893,0.11173502851033014,0.6554844318502856,0.4797789503633592,0.031917897451175334,0.35366599611413313,0.7228971757243873,0.28179783568375105,0.39,0.21,0.36,0.68,0.73,0.65,0.28,0.11,0.51,0.72,0.77,0.68,0.36,0.26,0.56,0.74,0.64,0.77,0.54,0.53,0.67,0.74,0.86,0.68,0.37664604,0.16333586,0.47413138,0.35611656,0.433144,0.9914596,0.90176123,0.014590289,0.89874053,0.93243885,0.9344225,0.9135308,0.7123755,0.9146322,0.88937134,0.92159396,0.68973035,0.9919956,0.9236173,0.8745953,0.97853607,0.8977342,0.8128218,0.6460113,0.687439888400663,0.6457837790560523,0.7021184857419527,0.35805506859457964,0.5330799746938599,0.5233549171958947
1169,SOL-USD,2024-07-03,127.55081939697266,0.487493328117729,0.5465935615372216,0.7034846131844863,0.8718640567012798,0.8289576226073215,0.5133013773962788,0.6560713366438446,0.2420919309110376,0.6551673341560841,0.5743852582284107,0.8712850970667403,0.44243748324480764,0.34777101162925206,0.09070892778246999,0.557672065141385,0.5809302756108932,0.734177310353598,0.2888009462081334,0.24919457898695652,0.1542805910059297,0.7815474621413357,0.5302428014565804,0.878279844019165,0.3615143085007948,0.37,0.23,0.32,0.6,0.69,0.58,0.25,0.14,0.49,0.76,0.68,0.62,0.36,0.27,0.57,0.79,0.56,0.71,0.51,0.59,0.59,0.74,0.7,0.65,0.187775,0.072575465,0.22057337,0.8376247,0.4836131,0.9881274,0.6771476,0.016744561,0.9051937,0.9615177,0.96511847,0.7111701,0.59321535,0.81377614,0.5753857,0.9481974,0.80451727,0.9961903,0.9119217,0.8003023,0.88996035,0.9526673,0.58279014,0.7860224,0.7093682846163208,0.7834006202013376,0.678706518980341,0.3083863902289158,0.4368721783802643,0.511959172005702
769,ETH-USD,2024-07-03,3054.52197265625,0.4715035659830032,0.42401975601736647,0.49822530915918356,0.6382642540011492,0.588963742530381,0.49147334891361655,0.4591126699932088,0.3307526553951504,0.6909385089241438,0.3546285601035015,0.6540713320719804,0.5770367592789538,0.41604315984749995,0.28278486764460004,0.5903797220946772,0.6397289668297834,0.2729028646298029,0.29618356269566937,0.6032487882062515,0.49243261921973924,0.6570941215613482,0.384060403858764,0.5755722405678053,0.7459881528336727,0.32,0.27,0.34,0.61,0.66,0.59,0.27,0.2,0.45,0.76,0.69,0.63,0.33,0.26,0.51,0.78,0.59,0.72,0.46,0.54,0.51,0.73,0.7,0.69,0.12876862,0.09824378,0.1736197,0.83099735,0.46689716,0.9966629,0.3298476,0.0064879563,0.8032003,0.9534288,0.9501757,0.8391049,0.2669775,0.8166569,0.22721724,0.9450645,0.7890679,0.9964593,0.90370154,0.8311066,0.8811763,0.95424324,0.6098795,0.9065139,0.652644771558059,0.7531032224318028,0.7213554704242194,0.3317568577255017,0.35104902763046675,0.4446271382458569
