,Symbol,Date,Close,Xv_pb_10N_30d,lr_pb_10P_30d,rf_pb_20P_30d,rf_pb_15P_30d,rf_pb_15N_30d,Xv_pb_15P_30d,rf_pb_10P_15d,Xv_pb_10P_30d,Xv_pb_15N_30d,lr_pb_10N_15d,rf_pb_10N_30d,rf_pb_10N_15d,Xv_pb_20N_30d,lr_pb_10N_30d,rf_pb_25N_30d,lr_pb_15N_30d,rf_pb_15N_15d,Xv_pb_10N_15d,rf_pb_10P_30d,rf_pb_20N_30d,score_P_30d,score_P_15d,score_P_7d,score_N_30d,score_N_15d,score_N_7d
171920,FIDA-USD,2024-07-10,0.24384400248527527,0.9840237,0.3840758053124967,0.3637299440591213,0.284532761752427,0.5161570227158461,0.007304427,0.3449899487664878,0.014439768,0.8477629,0.5451095983071244,0.4614838753798109,0.48212351780772833,0.88416654,0.6652488912904451,0.6003221611549783,0.5009953149317465,0.5896547140724774,0.6437221,0.26569097120200064,0.45638699458436316,0.21806381039202988,0.3449899487664878,0,0.6539755815029064,0.5616395007023438,0
168137,EWT-USD,2024-07-10,1.846601963043213,0.9665936,0.5480299689639752,0.30500595117442947,0.20398741820708352,0.6024482604636056,0.010088306,0.409326717419437,0.017544413,0.8753347,0.3990900911351771,0.5432881258678848,0.46605797583336284,0.8849005,0.45639523964246187,0.6112962893659486,0.29638054891324145,0.6065683413808416,0.77570707,0.3513600635475635,0.526720140970141,0.23627805608963545,0.409326717419437,0,0.6421075164941576,0.5600112357636697,0
108031,CTC-USD,2024-07-10,0.5120519995689392,0.99169534,0.23777795296106333,0.4284629532707111,0.2996926851623503,0.5201259077217483,0.006103842,0.4099458856713079,0.0074827196,0.8767783,0.7416308416605516,0.4669818948182327,0.4880927366745377,0.95843416,0.8663330544870365,0.5778810467138639,0.7752877788471264,0.5713543747918748,0.46375355,0.3519121225996226,0.5402046854074718,0.22464259268326525,0.4099458856713079,0,0.7227822726191567,0.5597471096892499,0
150482,ELF-USD,2024-07-10,0.38133999705314636,0.9840237,0.49610644729752146,0.3816664519956292,0.30185434294900815,0.520475204534028,0.007304427,0.3816861514999246,0.014439768,0.8477629,0.51108370195159,0.49383813223406764,0.49875843844264905,0.88416654,0.5567941768558131,0.6003221611549783,0.3987790680518193,0.591359259527023,0.6437221,0.31675890326993267,0.4696900248873935,0.2501722454004407,0.3816861514999246,0,0.6382574522535992,0.5590161143288324,0
129436,DFI-USD,2024-07-10,0.030804000794887543,0.98230076,0.3045125337868103,0.502573373521903,0.353238228326541,0.45032426066365694,0.007304427,0.3714437051773614,0.014439768,0.88082016,0.5839406813834704,0.40266064522282347,0.43044866080198896,0.88416654,0.7746359096994022,0.49840907300191745,0.6297277671973078,0.4782733014534486,0.7606221,0.37690624177952936,0.3501879196826566,0.2616593663561436,0.3714437051773614,0,0.6452745310894595,0.5588349758474869,0
122783,DATA-USD,2024-07-10,0.037234000861644745,0.98230076,0.2170302634694194,0.4774441971427267,0.37499354186844835,0.43026473685413313,0.007304427,0.3649426588048362,0.014439768,0.88082016,0.68579526900916,0.3901003999125782,0.4194681413214695,0.88416654,0.8845803934877767,0.47992480726765174,0.7915475905635303,0.46733679351694063,0.686429,0.39015593652922415,0.3574168574115943,0.25117634262391536,0.3649426588048362,0,0.6683461648062831,0.5581744636327302,0
124200,DCR-USD,2024-07-10,13.083905220031738,0.97369516,0.6932040826734811,0.41851647617088816,0.4090846843860614,0.5998883032639427,0.024662722,0.37865701576966254,0.014797944,0.9363458,0.4272219344496187,0.5339165442400737,0.5464158325191608,0.87359023,0.472956535036072,0.5820131911060354,0.3204674634695023,0.6146161807963278,0.63922966,0.45231943969272737,0.5260409007916745,0.33240798497560264,0.37865701576966254,0,0.6485092883175011,0.5577771693628689,0
160009,ERN-USD,2024-07-10,2.1283299922943115,0.9586154,0.3854940816517587,0.444167131071543,0.42239714963399166,0.5972292401048793,0.010231861,0.4441798520204065,0.00820875,0.9123086,0.5329168080244987,0.477173624890215,0.48745928271020134,0.87737584,0.7075408300387633,0.5522793693722137,0.5893018641064608,0.536694173881674,0.67667186,0.45573681398510163,0.5044668606247554,0.290874691420572,0.4441798520204065,0,0.6838011351710768,0.5562935940373759,0
132292,DIA-USD,2024-07-10,0.360601007938385,0.95970374,0.2763088777076707,0.4882425491175492,0.46690111788795996,0.5449900838363113,0.007408664,0.4749693541849087,0.0074827196,0.87924886,0.6759075284463899,0.46401024741801405,0.5100536883046068,0.87660056,0.8405284659128275,0.5448883437311882,0.7380817333751295,0.5408197566322567,0.5116679,0.5056594758642853,0.4419892446734553,0.2985845890017329,0.4749693541849087,0,0.6940312061853754,0.5557922912797992,0
57780,BEPRO-USD,2024-07-10,0.000539999979082495,0.98230076,0.3302974578639809,0.4774441971427267,0.36932687520178165,0.43026473685413313,0.007304427,0.3649426588048362,0.014439768,0.88082016,0.6751264993773639,0.3901003999125782,0.4194681413214695,0.88416654,0.8359890270459882,0.47992480726765174,0.6990524088487919,0.46733679351694063,0.686429,0.39015593652922415,0.3574168574115943,0.2668167420137379,0.3649426588048362,0,0.653812859822559,0.5557162232499748,0
174156,FITFI-USD,2024-07-10,0.004236000124365091,0.98230076,0.2559301704472713,0.4907396516881811,0.34687892096723366,0.4480742606636569,0.007304427,0.3956505142057609,0.014439768,0.88082016,0.5666675539244652,0.39885905792123616,0.4265850244383526,0.88416654,0.7195920009553107,0.4926748072676517,0.5840843996984307,0.47938441256455966,0.7606221,0.3847816996549872,0.3492392017339386,0.25306548048056,0.3956505142057609,0,0.6331899545871775,0.553992262430941,0
76371,BTC-USD,2024-07-10,57344.9140625,7.4409276e-05,0.7734081575194197,0.11454026529026526,0.15243562646503825,0.0709775273745862,0.0020127045,0.13229599567099565,0.0033176013,0.0014452994,0.1601961703539548,0.03739069264069264,0.11279047255820711,0.00038293845,0.07899948170354139,0.12842034762622997,0.06253623854478459,0.11848099123099122,0.00018214122,0.10330084408345279,0.09289770360358596,0.17888482646417325,0.13229599567099565,0,0.05084875016090929,0.09708206434528527,0
